Pior da 4ª execução,221.25750000000014
Melhor da 4ª execução,214.81250000000014
Média da 4ª execução,218.11500000000018
Desvio padrão da 4ª execução,1.462837682964286
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,11
Melhor individuo da 4ª execução,"[214.81250000000014, [0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0], [28, 60, 57, 77, 58, 48, 52, 67, 72, 19, 75, 76, 38, 42, 56, 78, 7, 3, 71, 46, 18, 6, 27, 55, 21, 17, 2, 30, 53, 44, 32, 40, 33, 47, 16, 8, 65, 4, 70, 24, 63, 9, 5, 43, 14, 51, 41, 31, 10, 11, 22, 26, 62, 29, 20, 39, 73, 12, 35, 37, 49, 23, 64, 34, 54, 45, 13, 25, 69, 59, 36, 61, 1, 66, 74, 15, 50, 68], 7]"
Tempo de execução,616.64
