Pior da 3ª execução,101.84749999999994
Melhor da 3ª execução,103.37999999999994
Média da 3ª execução,102.5875
Desvio padrão da 3ª execução,0.40183692795294884
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 3ª execução,"[101.84749999999994, [1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1], [100, 138, 162, 9, 83, 19, 159, 105, 33, 97, 134, 102, 66, 59, 48, 135, 25, 94, 115, 168, 49, 50, 158, 75, 120, 126, 167, 18, 112, 148, 128, 32, 17, 164, 22, 41, 61, 144, 54, 125, 65, 116, 44, 154, 35, 67, 78, 104, 57, 166, 58, 147, 51, 71, 99, 124, 172, 130, 89, 163, 85, 107, 110, 169, 10, 45, 121, 160, 96, 145, 28, 101, 34, 77, 27, 40, 127, 88, 91, 133, 139, 170, 155, 103, 141, 37, 109, 46, 87, 106, 53, 131, 90, 20, 161, 82, 43, 156, 150, 39, 7, 152, 72, 31, 55, 129, 29, 114, 6, 64, 36, 42, 118, 86, 62, 47, 76, 108, 70, 140, 69, 173, 14, 95, 16, 21, 153, 60, 157, 111, 63, 136, 56, 23, 8, 92, 137, 52, 149, 119, 151, 3, 4, 2, 132, 30, 74, 123, 26, 15, 13, 11, 143, 68, 93, 79, 117, 24, 80, 122, 146, 1, 165, 38, 113, 12, 5, 142, 73, 84, 81, 171, 98], 7]"
Tempo de execução,7260.03
