Pior da 8ª execução,71.85
Melhor da 8ª execução,70.40749999999998
Média da 8ª execução,71.1375
Desvio padrão da 8ª execução,0.2741812095976179
Quantidade de temporadas,2
Quantidade de time,10
Jogador por time,11
Melhor individuo da 8ª execução,"[70.40749999999998, [0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0], [11, 2, 12, 19, 37, 7, 26, 1, 28, 22, 21, 6, 35, 31, 23, 36, 5, 20, 16, 24, 15, 34, 30, 27, 18, 38, 33, 13, 4, 14, 8, 25, 3, 29, 32, 17, 9, 10], 2]"
Tempo de execução,213.7
