Pior da 3ª execução,71.87750000000001
Melhor da 3ª execução,70.59
Média da 3ª execução,71.15875
Desvio padrão da 3ª execução,0.29394328148716414
Quantidade de temporadas,2
Quantidade de time,10
Jogador por time,11
Melhor individuo da 3ª execução,"[70.59, [1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0], [3, 30, 4, 18, 27, 38, 26, 13, 33, 31, 6, 35, 23, 1, 20, 10, 9, 29, 32, 17, 7, 37, 19, 5, 36, 12, 28, 22, 2, 11, 21, 15, 25, 24, 8, 34, 16, 14], 2]"
Tempo de execução,203.17
