Pior da 1ª execução,483.59500000000077
Melhor da 1ª execução,492.3475000000008
Média da 1ª execução,488.3100000000007
Desvio padrão da 1ª execução,1.743731338676213
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,11
Melhor individuo da 1ª execução,"[483.59500000000077, [0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0], [13, 51, 18, 9, 34, 86, 39, 91, 90, 83, 58, 11, 26, 7, 76, 68, 74, 12, 44, 40, 3, 64, 101, 73, 92, 94, 45, 35, 81, 50, 70, 104, 19, 1, 66, 6, 36, 42, 21, 5, 88, 61, 46, 103, 78, 30, 15, 98, 32, 2, 59, 108, 41, 87, 71, 69, 24, 84, 14, 97, 52, 8, 62, 25, 102, 16, 65, 4, 56, 96, 33, 93, 79, 99, 10, 23, 49, 107, 106, 27, 89, 105, 29, 53, 77, 28, 37, 80, 95, 17, 22, 43, 100, 85, 48, 63, 38, 75, 82, 54, 47, 72, 67, 20, 55, 57, 60, 31], 7]"
Tempo de execução,2158.74
