Pior da 3ª execução,101.80999999999996
Melhor da 3ª execução,103.43749999999996
Média da 3ª execução,102.56500000000001
Desvio padrão da 3ª execução,0.42089543496184206
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,11
Melhor individuo da 3ª execução,"[101.80999999999996, [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0], [15, 26, 79, 93, 169, 10, 45, 121, 160, 85, 77, 34, 99, 124, 172, 130, 89, 107, 110, 42, 36, 84, 73, 76, 47, 62, 86, 68, 118, 143, 11, 13, 20, 161, 82, 43, 156, 150, 39, 72, 152, 7, 58, 147, 51, 71, 31, 55, 129, 29, 114, 101, 28, 145, 96, 163, 53, 106, 87, 46, 90, 131, 70, 140, 69, 173, 108, 60, 153, 21, 24, 117, 1, 146, 122, 80, 16, 95, 14, 9, 25, 135, 48, 59, 66, 102, 134, 97, 33, 105, 159, 100, 116, 65, 125, 164, 22, 41, 61, 144, 54, 128, 148, 112, 18, 167, 126, 120, 75, 158, 50, 49, 168, 115, 94, 162, 138, 19, 83, 6, 64, 17, 32, 104, 78, 67, 35, 154, 44, 166, 57, 4, 123, 74, 30, 132, 2, 8, 23, 56, 136, 63, 111, 157, 137, 92, 113, 38, 165, 142, 5, 12, 52, 149, 119, 151, 3, 98, 171, 81, 170, 109, 139, 133, 91, 88, 127, 40, 27, 155, 103, 141, 37], 7]"
Tempo de execução,15671.26
