Pior da 8ª execução,103.43
Melhor da 8ª execução,101.52749999999997
Média da 8ª execução,102.69499999999998
Desvio padrão da 8ª execução,0.443398429754123
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,11
Melhor individuo da 8ª execução,"[101.52749999999997, [1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1], [123, 74, 30, 132, 2, 4, 26, 15, 13, 11, 143, 68, 86, 118, 42, 36, 84, 73, 76, 47, 62, 58, 147, 51, 71, 99, 124, 34, 64, 6, 101, 77, 85, 163, 89, 107, 110, 130, 172, 40, 127, 88, 91, 133, 139, 109, 37, 141, 103, 155, 27, 170, 41, 61, 144, 54, 125, 65, 116, 100, 159, 105, 33, 97, 134, 102, 66, 59, 48, 135, 106, 53, 131, 90, 46, 87, 83, 19, 138, 162, 25, 9, 94, 115, 168, 49, 50, 158, 75, 120, 126, 167, 18, 112, 148, 128, 32, 17, 22, 164, 165, 38, 113, 12, 5, 142, 122, 146, 1, 117, 24, 80, 154, 35, 67, 78, 104, 57, 166, 44, 140, 70, 108, 60, 21, 16, 95, 153, 14, 173, 69, 111, 63, 136, 56, 23, 8, 92, 157, 137, 81, 171, 98, 3, 151, 119, 149, 52, 31, 55, 129, 29, 114, 28, 145, 96, 160, 121, 45, 10, 169, 79, 93, 150, 156, 43, 82, 161, 20, 152, 7, 39, 72], 7]"
Tempo de execução,15817.86
