Pior da 6ª execução,399.40750000000037
Melhor da 6ª execução,393.87750000000057
Média da 6ª execução,396.1175000000005
Desvio padrão da 6ª execução,1.6140680489578356
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 6ª execução,"[393.87750000000057, [1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1], [1, 7, 90, 2, 22, 75, 31, 115, 46, 89, 43, 92, 108, 97, 36, 85, 79, 57, 59, 82, 23, 88, 101, 32, 95, 58, 78, 96, 42, 39, 86, 13, 41, 3, 34, 50, 94, 53, 28, 77, 38, 87, 109, 73, 19, 74, 68, 48, 69, 17, 105, 6, 51, 4, 83, 110, 49, 37, 14, 102, 26, 71, 81, 113, 56, 65, 44, 45, 5, 72, 111, 33, 114, 63, 27, 9, 29, 52, 47, 16, 54, 60, 55, 98, 80, 66, 76, 21, 8, 84, 18, 35, 25, 30, 10, 91, 67, 93, 116, 24, 112, 61, 106, 11, 70, 99, 64, 103, 12, 104, 107, 20, 15, 100, 40, 62], 7]"
Tempo de execução,1353.94
