Pior da 9ª execução,392.2675000000007
Melhor da 9ª execução,398.6375000000004
Média da 9ª execução,395.6975000000006
Desvio padrão da 9ª execução,1.4388533629247697
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 9ª execução,"[392.2675000000007, [1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1], [16, 54, 60, 66, 76, 84, 18, 8, 21, 47, 52, 29, 65, 62, 40, 106, 100, 20, 107, 12, 28, 94, 77, 53, 70, 93, 116, 24, 112, 61, 11, 99, 104, 64, 103, 19, 41, 86, 3, 34, 50, 38, 67, 87, 109, 73, 74, 68, 48, 69, 17, 13, 105, 6, 51, 1, 90, 7, 46, 49, 81, 89, 45, 2, 22, 31, 42, 39, 35, 63, 114, 33, 111, 44, 56, 113, 75, 115, 5, 72, 96, 78, 95, 58, 26, 102, 14, 37, 110, 83, 4, 91, 10, 30, 57, 59, 82, 23, 25, 97, 92, 43, 71, 88, 32, 101, 85, 36, 79, 98, 80, 55, 15, 27, 9, 108], 7]"
Tempo de execução,1341.18
