Pior da 1ª execução,392.8975000000004
Melhor da 1ª execução,398.2175000000005
Média da 1ª execução,396.39750000000043
Desvio padrão da 1ª execução,1.5696761874136167
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 1ª execução,"[392.8975000000004, [0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0], [60, 55, 66, 80, 76, 84, 34, 86, 3, 39, 42, 31, 115, 7, 45, 89, 81, 43, 114, 63, 6, 105, 17, 13, 41, 19, 73, 74, 68, 48, 69, 109, 87, 38, 67, 11, 99, 64, 103, 111, 44, 72, 5, 46, 49, 37, 110, 83, 4, 51, 1, 90, 2, 22, 75, 113, 56, 107, 20, 100, 15, 104, 12, 28, 77, 50, 94, 53, 70, 93, 116, 24, 112, 61, 106, 40, 62, 65, 29, 52, 16, 47, 21, 8, 18, 35, 33, 27, 9, 92, 108, 97, 25, 36, 98, 85, 79, 30, 57, 59, 23, 82, 96, 78, 95, 58, 102, 26, 101, 71, 88, 32, 14, 10, 91, 54], 7]"
Tempo de execução,1381.68
