Pior da 5ª execução,391.9175000000005
Melhor da 5ª execução,401.99750000000057
Média da 5ª execução,395.6275000000005
Desvio padrão da 5ª execução,2.0771756554763976
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,11
Melhor individuo da 5ª execução,"[391.9175000000005, [1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1], [18, 8, 47, 21, 76, 84, 60, 66, 55, 80, 98, 79, 30, 57, 59, 82, 96, 78, 95, 32, 23, 88, 25, 97, 36, 85, 108, 92, 114, 63, 35, 72, 44, 111, 33, 27, 9, 10, 91, 54, 16, 52, 29, 65, 62, 40, 100, 106, 61, 112, 24, 116, 93, 67, 87, 109, 73, 103, 64, 104, 12, 20, 107, 56, 113, 75, 22, 31, 115, 46, 89, 81, 43, 71, 101, 26, 58, 102, 14, 37, 49, 110, 83, 4, 1, 51, 6, 105, 13, 86, 39, 42, 2, 90, 45, 5, 7, 41, 19, 3, 34, 50, 38, 77, 94, 28, 53, 70, 11, 99, 15, 17, 69, 48, 68, 74], 3]"
Tempo de execução,3009.92
