Pior da 4ª execução,399.7575000000004
Melhor da 4ª execução,393.3175000000004
Média da 4ª execução,396.0475000000005
Desvio padrão da 4ª execução,1.5382179006123715
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,11
Melhor individuo da 4ª execução,"[393.3175000000004, [0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1], [76, 84, 8, 18, 35, 63, 27, 33, 114, 92, 9, 97, 108, 85, 98, 36, 25, 88, 23, 32, 95, 101, 71, 81, 46, 5, 72, 44, 111, 21, 47, 52, 3, 39, 34, 86, 13, 41, 19, 74, 68, 48, 69, 17, 105, 6, 51, 4, 1, 7, 90, 45, 89, 115, 75, 31, 42, 2, 22, 64, 103, 43, 93, 67, 38, 87, 109, 73, 83, 110, 49, 37, 14, 102, 26, 58, 78, 96, 82, 59, 57, 79, 30, 10, 91, 54, 16, 60, 66, 80, 55, 40, 62, 29, 65, 56, 113, 107, 104, 12, 28, 77, 50, 94, 53, 70, 116, 24, 112, 61, 106, 11, 99, 15, 20, 100], 7]"
Tempo de execução,2995.52
