Pior da 5ª execução,28.85250000000001
Melhor da 5ª execução,28.2775
Média da 5ª execução,28.515
Desvio padrão da 5ª execução,0.15217691184933413
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 5ª execução,"[28.2775, [0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0], [2, 40, 8, 27, 23, 21, 26, 24, 32, 18, 37, 12, 31, 34, 38, 7, 39, 30, 15, 14, 10, 17, 9, 41, 11, 35, 19, 28, 42, 25, 33, 5, 4, 1, 29, 43, 20, 22, 6, 36, 16, 13, 3], 7]"
Tempo de execução,24.09
