Pior da 3ª execução,124.5
Melhor da 3ª execução,127.375
Média da 3ª execução,125.5
Desvio padrão da 3ª execução,0.6751511864605768
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,11
Melhor individuo da 3ª execução,"[124.5, [1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0], [11, 23, 4, 25, 16, 17, 20, 19, 7, 14, 18, 12, 13, 3, 24, 6, 2, 26, 5, 1, 8, 15, 22, 9, 21, 10], 7]"
Tempo de execução,7.17
