Pior da 3ª execução,72.57499999999999
Melhor da 3ª execução,74.525
Média da 3ª execução,73.6
Desvio padrão da 3ª execução,0.39612389654518887
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,11
Melhor individuo da 3ª execução,"[72.57499999999999, [0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1], [12, 7, 6, 16, 14, 1, 5, 8, 4, 15, 13, 11, 10, 9, 3, 2], 7]"
Tempo de execução,1.1
