Pior da 7ª execução,410.68500000000034
Melhor da 7ª execução,418.46750000000037
Média da 7ª execução,412.6475000000002
Desvio padrão da 7ª execução,1.9888901427680958
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 7ª execução,"[410.68500000000034, [0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0], [43, 125, 108, 19, 26, 132, 18, 82, 1, 27, 29, 50, 22, 65, 104, 30, 64, 10, 23, 78, 107, 145, 73, 54, 5, 140, 67, 123, 146, 116, 48, 41, 45, 2, 16, 112, 76, 24, 53, 83, 66, 20, 42, 119, 86, 15, 95, 68, 8, 91, 28, 51, 21, 81, 117, 136, 3, 70, 25, 7, 85, 89, 137, 62, 6, 130, 102, 69, 90, 74, 37, 32, 139, 129, 94, 57, 46, 115, 93, 56, 71, 80, 101, 111, 128, 100, 38, 120, 4, 72, 142, 52, 103, 33, 75, 12, 147, 105, 49, 97, 144, 59, 77, 31, 39, 87, 143, 40, 60, 13, 118, 114, 17, 36, 109, 127, 58, 63, 141, 84, 14, 131, 138, 133, 61, 92, 11, 79, 110, 9, 98, 99, 121, 35, 47, 96, 134, 124, 135, 55, 34, 122, 126, 44, 88, 106, 113], 7]"
Tempo de execução,3956.91
