Pior da 4ª execução,71.875
Melhor da 4ª execução,69.75
Média da 4ª execução,70.5
Desvio padrão da 4ª execução,0.5437314956795674
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,11
Melhor individuo da 4ª execução,"[69.75, [1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0], [6, 16, 12, 3, 15, 7, 9, 1, 4, 13, 11, 2, 10, 14, 5, 8], 7]"
Tempo de execução,1.07
