Pior da 9ª execução,23.642499999999995
Melhor da 9ª execução,24.34
Média da 9ª execução,23.873749999999998
Desvio padrão da 9ª execução,0.10788279209722113
Quantidade de temporadas,2
Quantidade de time,10
Jogador por time,11
Melhor individuo da 9ª execução,"[23.642499999999995, [0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1], [3, 17, 42, 13, 4, 43, 51, 27, 15, 39, 47, 48, 28, 22, 11, 8, 23, 18, 44, 37, 30, 32, 19, 6, 50, 26, 1, 35, 7, 34, 31, 20, 16, 25, 29, 49, 21, 46, 14, 38, 41, 5, 33, 12, 10, 40, 9, 24, 45, 36, 2], 3]"
Tempo de execução,746.5
