Pior da 1ª execução,69.75
Melhor da 1ª execução,71.75
Média da 1ª execução,70.25
Desvio padrão da 1ª execução,0.4784176465569746
Quantidade de temporadas,2
Quantidade de time,10
Jogador por time,11
Melhor individuo da 1ª execução,"[69.75, [1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0], [16, 12, 3, 7, 9, 1, 15, 4, 13, 11, 2, 10, 14, 8, 5, 6], 4]"
Tempo de execução,8.09
