Pior da 6ª execução,69.625
Melhor da 6ª execução,72.25
Média da 6ª execução,70.375
Desvio padrão da 6ª execução,0.511269220270818
Quantidade de temporadas,2
Quantidade de time,10
Jogador por time,11
Melhor individuo da 6ª execução,"[69.625, [0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1], [12, 3, 15, 1, 4, 10, 13, 11, 2, 14, 5, 8, 9, 7, 6, 16], 4]"
Tempo de execução,8.1
