Pior da 3ª execução,484.35500000000053
Melhor da 3ª execução,494.5250000000007
Média da 3ª execução,488.74250000000075
Desvio padrão da 3ª execução,2.1144657384676324
Quantidade de temporadas,2
Quantidade de time,10
Jogador por time,11
Melhor individuo da 3ª execução,"[484.35500000000053, [1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0], [11, 26, 90, 83, 58, 72, 67, 47, 76, 7, 12, 74, 68, 98, 15, 30, 77, 28, 29, 53, 69, 32, 2, 59, 108, 41, 87, 71, 39, 86, 34, 91, 38, 63, 48, 85, 100, 54, 82, 75, 36, 6, 66, 1, 19, 104, 3, 40, 44, 50, 70, 35, 81, 25, 102, 49, 23, 10, 99, 79, 107, 13, 9, 18, 51, 16, 62, 31, 20, 55, 57, 60, 27, 89, 105, 106, 64, 45, 94, 92, 73, 101, 4, 56, 95, 17, 22, 43, 37, 80, 84, 14, 97, 52, 8, 24, 42, 78, 103, 46, 61, 88, 5, 21, 96, 33, 93, 65], 2]"
Tempo de execução,15769.02
