Pior da 2ª execução,484.30250000000075
Melhor da 2ª execução,495.44500000000045
Média da 2ª execução,488.6587500000006
Desvio padrão da 2ª execução,2.0981589222981145
Quantidade de temporadas,2
Quantidade de time,10
Jogador por time,11
Melhor individuo da 2ª execução,"[484.30250000000075, [1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0], [65, 93, 33, 96, 56, 4, 13, 9, 18, 51, 39, 86, 34, 91, 90, 26, 11, 58, 83, 38, 63, 48, 85, 100, 54, 82, 75, 47, 67, 72, 89, 27, 106, 105, 57, 60, 31, 20, 55, 16, 102, 25, 62, 81, 50, 70, 35, 15, 30, 98, 21, 5, 88, 61, 46, 103, 78, 42, 40, 44, 3, 92, 94, 45, 64, 101, 73, 68, 74, 12, 7, 76, 23, 10, 99, 79, 107, 49, 59, 108, 41, 87, 71, 69, 32, 2, 1, 66, 6, 36, 104, 19, 53, 29, 28, 77, 14, 97, 52, 8, 24, 84, 80, 37, 43, 22, 17, 95], 9]"
Tempo de execução,15521.94
