Pior da 7ª execução,58.875
Melhor da 7ª execução,57.375
Média da 7ª execução,58.125
Desvio padrão da 7ª execução,0.40672482611107497
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,11
Melhor individuo da 7ª execução,"[57.375, [0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1], [10, 2, 12, 6, 8, 1, 3, 9, 11, 7, 4, 5, 13], 7]"
Tempo de execução,0.5
