Pior da 10ª execução,71.99750000000002
Melhor da 10ª execução,70.61999999999999
Média da 10ª execução,71.16
Desvio padrão da 10ª execução,0.28190442568157126
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,11
Melhor individuo da 10ª execução,"[70.61999999999999, [0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0], [20, 5, 19, 37, 7, 26, 17, 25, 15, 27, 30, 34, 11, 2, 28, 1, 13, 33, 35, 21, 6, 22, 12, 36, 23, 31, 14, 4, 18, 38, 16, 24, 8, 3, 32, 29, 9, 10], 7]"
Tempo de execução,26.91
