Pior da 9ª execução,71.63499999999999
Melhor da 9ª execução,70.44
Média da 9ª execução,71.0675
Desvio padrão da 9ª execução,0.2930304838717538
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,11
Melhor individuo da 9ª execução,"[70.44, [1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1], [16, 13, 4, 30, 8, 3, 29, 10, 5, 7, 17, 9, 32, 27, 18, 38, 33, 35, 6, 31, 14, 24, 25, 15, 21, 22, 28, 1, 26, 20, 37, 19, 12, 2, 11, 34, 36, 23], 7]"
Tempo de execução,28.16
