Pior da 6ª execução,70.4525
Melhor da 6ª execução,72.085
Média da 6ª execução,71.1075
Desvio padrão da 6ª execução,0.31592748656562897
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,11
Melhor individuo da 6ª execução,"[70.4525, [1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1], [33, 1, 36, 5, 10, 9, 29, 32, 17, 7, 37, 20, 13, 18, 38, 26, 16, 4, 24, 30, 27, 3, 25, 15, 34, 8, 14, 6, 31, 23, 35, 21, 11, 2, 22, 28, 12, 19], 7]"
Tempo de execução,26.73
