Pior da 3ª execução,72.8
Melhor da 3ª execução,74.39999999999999
Média da 3ª execução,73.475
Desvio padrão da 3ª execução,0.39381414821376415
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 3ª execução,"[72.8, [0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0], [16, 6, 7, 12, 8, 14, 1, 5, 15, 13, 11, 4, 9, 3, 2, 10], 7]"
Tempo de execução,0.5
