Pior da 1ª execução,102.05750000000005
Melhor da 1ª execução,103.3499999999999
Média da 1ª execução,102.70249999999997
Desvio padrão da 1ª execução,0.2997525020746115
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 1ª execução,"[102.05750000000005, [0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0], [89, 163, 160, 85, 77, 34, 124, 99, 64, 6, 114, 29, 129, 55, 31, 71, 51, 147, 58, 7, 72, 152, 20, 161, 82, 43, 156, 150, 39, 53, 106, 87, 46, 90, 131, 94, 115, 168, 49, 50, 158, 75, 120, 126, 167, 18, 112, 148, 32, 128, 162, 138, 159, 105, 33, 97, 134, 102, 66, 59, 48, 135, 25, 9, 83, 19, 100, 116, 65, 164, 125, 54, 144, 61, 41, 22, 17, 146, 1, 117, 24, 80, 122, 81, 171, 98, 3, 151, 119, 149, 52, 137, 157, 111, 63, 136, 56, 23, 8, 92, 139, 133, 91, 88, 127, 40, 27, 155, 103, 141, 37, 109, 170, 4, 123, 74, 30, 132, 2, 121, 45, 10, 169, 93, 153, 95, 16, 21, 60, 108, 70, 140, 69, 14, 173, 86, 62, 47, 76, 73, 84, 36, 42, 118, 68, 143, 11, 13, 15, 26, 79, 110, 130, 107, 104, 78, 67, 35, 154, 44, 166, 57, 38, 165, 142, 5, 12, 113, 172, 28, 101, 96, 145], 0]"
Tempo de execução,7114.28
