Pior da 1ª execução,37.425
Melhor da 1ª execução,36.275
Média da 1ª execução,36.775
Desvio padrão da 1ª execução,0.26999714266551
Quantidade de temporadas,2
Quantidade de time,10
Jogador por time,11
Melhor individuo da 1ª execução,"[36.275, [1, 0, 0, 1, 0, 0, 1, 1], [5, 8, 2, 3, 4, 6, 7, 1], 4]"
Tempo de execução,1.69
