Pior da 9ª execução,57.5
Melhor da 9ª execução,59.375
Média da 9ª execução,57.75
Desvio padrão da 9ª execução,0.38025577406717465
Quantidade de temporadas,2
Quantidade de time,10
Jogador por time,11
Melhor individuo da 9ª execução,"[57.5, [1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1], [2, 10, 13, 4, 5, 8, 7, 11, 9, 3, 1, 12, 6], 4]"
Tempo de execução,3.64
