Pior da 8ª execução,416.8725000000004
Melhor da 8ª execução,409.91750000000036
Média da 8ª execução,413.65750000000025
Desvio padrão da 8ª execução,1.6930656291908763
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,11
Melhor individuo da 8ª execução,"[409.91750000000036, [1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1], [13, 118, 114, 17, 36, 109, 127, 58, 141, 84, 14, 131, 138, 133, 61, 71, 56, 80, 60, 40, 143, 39, 33, 75, 103, 52, 142, 72, 139, 32, 37, 74, 90, 69, 102, 130, 6, 62, 4, 120, 38, 100, 87, 31, 77, 59, 144, 97, 49, 105, 147, 12, 63, 112, 64, 30, 104, 65, 22, 50, 29, 27, 1, 136, 3, 70, 81, 117, 73, 145, 54, 140, 5, 44, 88, 106, 113, 45, 2, 16, 76, 53, 24, 26, 132, 18, 82, 93, 115, 46, 57, 94, 129, 85, 7, 137, 89, 25, 19, 43, 125, 108, 15, 28, 91, 8, 68, 95, 107, 78, 10, 23, 51, 21, 98, 9, 110, 79, 11, 92, 134, 135, 124, 96, 47, 35, 121, 99, 48, 116, 146, 123, 67, 86, 119, 42, 66, 83, 20, 41, 55, 34, 122, 126, 128, 111, 101], 4]"
Tempo de execução,8494.16
