Pior da 3ª execução,97.865
Melhor da 3ª execução,99.02999999999996
Média da 3ª execução,98.555
Desvio padrão da 3ª execução,0.3704499516353934
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 3ª execução,"[97.865, [1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0], [37, 13, 36, 16, 44, 31, 48, 46, 21, 3, 7, 5, 45, 38, 25, 4, 6, 49, 40, 12, 39, 54, 17, 8, 33, 34, 32, 28, 1, 18, 14, 24, 20, 43, 19, 41, 51, 53, 30, 50, 29, 2, 22, 11, 23, 26, 52, 9, 27, 42, 47, 15, 35, 10], 0]"
Tempo de execução,59.17
