Pior da 8ª execução,99.105
Melhor da 8ª execução,97.89250000000001
Média da 8ª execução,98.465
Desvio padrão da 8ª execução,0.3695436374773652
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 8ª execução,"[97.89250000000001, [0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0], [18, 1, 28, 32, 27, 9, 47, 42, 20, 24, 14, 36, 13, 37, 16, 39, 12, 40, 22, 2, 29, 50, 43, 41, 19, 4, 49, 6, 51, 30, 53, 7, 3, 21, 46, 35, 15, 10, 33, 8, 17, 54, 34, 11, 23, 26, 52, 38, 45, 5, 25, 48, 44, 31], 7]"
Tempo de execução,59.66
