Pior da 1ª execução,24.104999999999997
Melhor da 1ª execução,23.6925
Média da 1ª execução,23.8775
Desvio padrão da 1ª execução,0.11085585610752913
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 1ª execução,"[23.6925, [0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0], [13, 26, 50, 6, 43, 4, 3, 36, 24, 9, 47, 39, 15, 2, 27, 51, 42, 17, 19, 16, 33, 12, 21, 49, 14, 46, 38, 41, 5, 29, 25, 20, 7, 34, 31, 35, 1, 10, 40, 45, 32, 30, 37, 44, 18, 23, 48, 28, 22, 8, 11], 7]"
Tempo de execução,51.42
