Pior da 6ª execução,24.212499999999995
Melhor da 6ª execução,23.65
Média da 6ª execução,23.867499999999996
Desvio padrão da 6ª execução,0.1349330080694362
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 6ª execução,"[23.65, [1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0], [10, 40, 9, 47, 39, 15, 27, 51, 6, 50, 1, 35, 31, 34, 7, 26, 42, 13, 43, 4, 3, 2, 36, 24, 45, 32, 19, 16, 20, 33, 17, 30, 37, 11, 22, 28, 8, 48, 23, 18, 44, 25, 14, 49, 12, 21, 46, 38, 41, 5, 29], 7]"
Tempo de execução,50.46
