Pior da 2ª execução,124.5
Melhor da 2ª execução,127.5
Média da 2ª execução,125.375
Desvio padrão da 2ª execução,0.6978389260185094
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 2ª execução,"[124.5, [0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0], [12, 18, 14, 7, 19, 20, 10, 21, 9, 22, 13, 3, 2, 5, 26, 11, 23, 4, 25, 17, 16, 15, 8, 1, 6, 24], 7]"
Tempo de execução,3.2
