Pior da 2ª execução,492.2550000000006
Melhor da 2ª execução,485.2175000000004
Média da 2ª execução,488.4600000000003
Desvio padrão da 2ª execução,1.9211604728653402
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 2ª execução,"[485.2175000000004, [0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1], [90, 83, 58, 11, 26, 34, 91, 39, 86, 79, 107, 49, 23, 10, 99, 14, 84, 24, 8, 52, 97, 28, 29, 53, 77, 104, 36, 6, 66, 1, 19, 43, 37, 80, 95, 17, 22, 100, 85, 48, 63, 38, 75, 82, 54, 72, 67, 47, 15, 98, 30, 27, 106, 105, 89, 50, 81, 35, 70, 64, 101, 73, 92, 94, 45, 44, 40, 3, 68, 74, 12, 7, 76, 21, 5, 88, 61, 46, 103, 78, 42, 108, 41, 87, 71, 69, 32, 2, 59, 13, 51, 18, 9, 62, 25, 102, 16, 33, 96, 56, 4, 65, 93, 60, 57, 55, 20, 31], 7]"
Tempo de execução,1026.47
