Pior da 10ª execução,28.265
Melhor da 10ª execução,28.89749999999999
Média da 10ª execução,28.5525
Desvio padrão da 10ª execução,0.11282772670430316
Quantidade de temporadas,2
Quantidade de time,10
Jogador por time,11
Melhor individuo da 10ª execução,"[28.265, [1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0], [6, 22, 36, 3, 16, 13, 28, 42, 25, 19, 4, 5, 33, 1, 38, 34, 31, 12, 2, 27, 8, 40, 41, 11, 35, 43, 20, 29, 23, 21, 26, 17, 10, 14, 9, 37, 24, 32, 18, 15, 7, 39, 30], 9]"
Tempo de execução,366.43
