Pior da 2ª execução,28.885
Melhor da 2ª execução,28.185000000000006
Média da 2ª execução,28.558750000000003
Desvio padrão da 2ª execução,0.1292380010094579
Quantidade de temporadas,2
Quantidade de time,10
Jogador por time,11
Melhor individuo da 2ª execução,"[28.185000000000006, [0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1], [38, 34, 31, 12, 13, 16, 3, 22, 36, 6, 23, 26, 21, 37, 18, 32, 24, 20, 43, 29, 41, 35, 11, 39, 7, 15, 30, 5, 33, 1, 4, 10, 17, 9, 14, 27, 2, 40, 8, 19, 28, 42, 25], 3]"
Tempo de execução,376.91
