Pior da 5ª execução,92.925
Melhor da 5ª execução,91.52499999999999
Média da 5ª execução,91.99999999999999
Desvio padrão da 5ª execução,0.34863424004726484
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 5ª execução,"[91.52499999999999, [0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0], [3, 6, 14, 17, 19, 4, 5, 18, 11, 9, 15, 1, 2, 20, 10, 16, 13, 7, 8, 12], 7]"
Tempo de execução,1.16
