Pior da 9ª execução,215.56000000000023
Melhor da 9ª execução,220.4175000000002
Média da 9ª execução,217.69000000000008
Desvio padrão da 9ª execução,1.3865227639674662
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 9ª execução,"[215.56000000000023, [1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1], [66, 74, 3, 7, 76, 38, 56, 70, 24, 63, 9, 5, 67, 52, 48, 26, 25, 13, 45, 54, 1, 61, 36, 59, 69, 29, 39, 73, 12, 35, 37, 49, 23, 64, 34, 11, 22, 62, 10, 31, 68, 41, 51, 14, 43, 20, 15, 50, 71, 42, 78, 75, 19, 72, 46, 18, 6, 27, 55, 60, 28, 4, 65, 8, 16, 47, 33, 40, 32, 44, 53, 30, 2, 17, 21, 57, 77, 58], 7]"
Tempo de execução,308.08
