Pior da 2ª execução,220.7625000000001
Melhor da 2ª execução,215.3525000000001
Média da 2ª execução,217.58000000000015
Desvio padrão da 2ª execução,1.541870144229628
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 2ª execução,"[215.3525000000001, [0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0], [76, 75, 78, 42, 38, 56, 70, 24, 63, 9, 5, 52, 48, 58, 77, 57, 21, 17, 2, 30, 53, 44, 32, 40, 33, 47, 16, 8, 65, 4, 28, 60, 55, 27, 6, 18, 46, 67, 72, 19, 50, 15, 74, 71, 3, 66, 1, 54, 61, 34, 64, 23, 49, 37, 35, 12, 73, 39, 29, 20, 43, 14, 51, 41, 68, 31, 45, 13, 62, 10, 11, 22, 26, 25, 69, 59, 36, 7], 7]"
Tempo de execução,293.35
