Pior da 7ª execução,449.9700000000002
Melhor da 7ª execução,442.3300000000005
Média da 7ª execução,446.27250000000004
Desvio padrão da 7ª execução,1.7782057620880478
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,11
Melhor individuo da 7ª execução,"[442.3300000000005, [1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0], [79, 37, 70, 113, 114, 15, 94, 36, 126, 140, 127, 99, 117, 2, 133, 90, 80, 96, 3, 35, 88, 19, 85, 8, 115, 86, 83, 82, 95, 105, 60, 123, 102, 107, 134, 139, 20, 84, 65, 67, 13, 120, 54, 22, 111, 26, 56, 116, 112, 17, 46, 48, 41, 78, 66, 75, 40, 131, 108, 52, 89, 124, 24, 137, 31, 45, 30, 129, 42, 125, 50, 25, 21, 12, 16, 121, 18, 14, 61, 109, 130, 58, 33, 32, 119, 97, 47, 98, 43, 128, 68, 6, 106, 1, 28, 104, 77, 29, 71, 39, 55, 23, 138, 100, 5, 44, 27, 9, 76, 53, 62, 101, 59, 122, 4, 110, 73, 91, 74, 72, 49, 87, 34, 81, 136, 10, 69, 11, 38, 51, 118, 7, 57, 92, 93, 103, 63, 135, 64, 132], 7]"
Tempo de execução,6750.97
