Pior da 6ª execução,442.18500000000034
Melhor da 6ª execução,450.69000000000045
Média da 6ª execução,446.2850000000003
Desvio padrão da 6ª execução,1.8781951306116118
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,11
Melhor individuo da 6ª execução,"[442.18500000000034, [0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0], [93, 92, 57, 7, 118, 51, 38, 11, 69, 10, 136, 81, 140, 127, 79, 37, 70, 113, 114, 15, 94, 36, 126, 102, 123, 60, 105, 95, 82, 83, 86, 115, 8, 85, 32, 119, 97, 47, 112, 17, 46, 48, 41, 78, 66, 75, 20, 107, 134, 139, 98, 68, 128, 43, 84, 116, 56, 26, 111, 22, 54, 120, 13, 67, 65, 108, 131, 40, 137, 24, 124, 89, 52, 129, 42, 125, 50, 25, 31, 45, 30, 77, 104, 28, 1, 106, 6, 71, 29, 14, 18, 121, 16, 12, 21, 33, 58, 130, 109, 61, 91, 74, 72, 49, 87, 34, 101, 59, 122, 4, 110, 73, 27, 44, 5, 100, 138, 23, 55, 39, 62, 53, 76, 9, 63, 103, 96, 80, 90, 133, 2, 117, 99, 132, 64, 135, 3, 19, 88, 35], 7]"
Tempo de execução,6670.48
