Pior da 1ª execução,36.275
Melhor da 1ª execução,37.324999999999996
Média da 1ª execução,36.775
Desvio padrão da 1ª execução,0.2888302347465603
Quantidade de temporadas,2
Quantidade de time,10
Jogador por time,11
Melhor individuo da 1ª execução,"[36.275, [0, 0, 1, 1, 0, 0, 1, 1], [5, 3, 2, 8, 1, 7, 6, 4], 9]"
Tempo de execução,0.62
