Pior da 4ª execução,37.425
Melhor da 4ª execução,36.275
Média da 4ª execução,36.775
Desvio padrão da 4ª execução,0.2968137721638293
Quantidade de temporadas,2
Quantidade de time,10
Jogador por time,11
Melhor individuo da 4ª execução,"[36.275, [0, 0, 1, 1, 0, 1, 1, 0], [5, 3, 2, 8, 7, 6, 4, 1], 0]"
Tempo de execução,0.62
