Pior da 5ª execução,34.125
Melhor da 5ª execução,33.25
Média da 5ª execução,33.5
Desvio padrão da 5ª execução,0.22787514856458863
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 5ª execução,"[33.25, [1, 1, 0, 0, 1, 0, 1, 1], [3, 8, 7, 1, 4, 6, 5, 2], 7]"
Tempo de execução,0.04
