Pior da 6ª execução,104.86749999999998
Melhor da 6ª execução,107.16250000000001
Média da 6ª execução,106.2525
Desvio padrão da 6ª execução,0.6075385275848797
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 6ª execução,"[104.86749999999998, [1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [1, 160, 63, 43, 102, 27, 85, 12, 80, 134, 17, 120, 6, 139, 123, 142, 122, 76, 158, 148, 79, 2, 55, 15, 19, 36, 128, 20, 33, 61, 70, 155, 159, 99, 49, 92, 56, 5, 164, 131, 117, 60, 91, 108, 153, 94, 58, 44, 118, 157, 14, 16, 3, 151, 109, 8, 26, 137, 126, 90, 129, 147, 51, 59, 146, 74, 105, 136, 107, 127, 89, 100, 96, 156, 125, 143, 42, 25, 65, 66, 7, 133, 77, 104, 121, 13, 35, 45, 138, 73, 24, 71, 10, 39, 40, 112, 115, 52, 93, 32, 34, 132, 101, 23, 88, 31, 21, 29, 140, 163, 30, 82, 124, 116, 48, 67, 130, 28, 62, 53, 68, 84, 103, 154, 98, 144, 18, 22, 86, 37, 38, 152, 50, 149, 145, 46, 113, 97, 81, 162, 54, 114, 72, 47, 141, 111, 57, 9, 4, 110, 135, 161, 78, 106, 11, 41, 75, 150, 95, 69, 64, 87, 119, 83], 4]"
Tempo de execução,6176.49
