Pior da 8ª execução,221.40250000000015
Melhor da 8ª execução,214.71250000000015
Média da 8ª execução,216.78500000000025
Desvio padrão da 8ª execução,1.7436706254335925
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 8ª execução,"[214.71250000000015, [1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0], [46, 72, 19, 75, 76, 38, 56, 70, 24, 63, 9, 5, 67, 52, 48, 58, 77, 57, 21, 17, 2, 30, 53, 44, 32, 40, 33, 47, 16, 8, 65, 4, 28, 60, 55, 27, 6, 18, 15, 50, 68, 31, 41, 51, 14, 43, 20, 29, 59, 69, 25, 39, 73, 12, 35, 37, 49, 23, 64, 34, 1, 66, 74, 3, 7, 78, 42, 71, 36, 61, 54, 45, 13, 26, 22, 11, 10, 62], 7]"
Tempo de execução,311.77
