Pior da 6ª execução,75.0
Melhor da 6ª execução,72.85
Média da 6ª execução,73.75
Desvio padrão da 6ª execução,0.4944019921665131
Quantidade de temporadas,2
Quantidade de time,10
Jogador por time,11
Melhor individuo da 6ª execução,"[72.85, [0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1], [12, 7, 6, 16, 2, 3, 9, 10, 11, 13, 15, 4, 8, 14, 1, 5], 9]"
Tempo de execução,7.53
