Pior da 1ª execução,36.3
Melhor da 1ª execução,37.45
Média da 1ª execução,36.8
Desvio padrão da 1ª execução,0.26141442194339753
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 1ª execução,"[36.3, [0, 0, 1, 1, 0, 1, 1, 0], [1, 7, 6, 4, 3, 2, 8, 5], 7]"
Tempo de execução,0.04
