Pior da 10ª execução,399.5825000000007
Melhor da 10ª execução,391.88250000000056
Média da 10ª execução,395.41750000000053
Desvio padrão da 10ª execução,2.0004247882220865
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 10ª execução,"[391.88250000000056, [1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1], [14, 102, 58, 26, 88, 101, 95, 32, 23, 59, 82, 96, 78, 51, 6, 105, 17, 69, 48, 68, 74, 19, 73, 109, 87, 38, 67, 93, 116, 24, 112, 61, 11, 106, 100, 15, 104, 20, 12, 107, 56, 65, 29, 52, 98, 80, 62, 40, 28, 77, 50, 34, 94, 53, 70, 99, 64, 103, 86, 3, 41, 13, 49, 37, 110, 83, 4, 1, 90, 2, 45, 46, 81, 89, 71, 43, 114, 63, 35, 18, 8, 47, 21, 84, 76, 66, 55, 60, 16, 54, 91, 10, 30, 57, 79, 85, 36, 25, 97, 92, 108, 9, 27, 33, 111, 44, 72, 5, 7, 115, 22, 42, 39, 31, 75, 113], 4]"
Tempo de execução,1327.61
