Pior da 4ª execução,393.66750000000053
Melhor da 4ª execução,398.4975000000005
Média da 4ª execução,395.52250000000066
Desvio padrão da 4ª execução,1.5016291708229978
Quantidade de temporadas,1
Quantidade de time,5
Jogador por time,5
Melhor individuo da 4ª execução,"[393.66750000000053, [1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [71, 26, 101, 32, 23, 88, 25, 36, 98, 80, 76, 66, 55, 60, 54, 16, 52, 29, 65, 56, 44, 72, 111, 67, 93, 70, 99, 64, 103, 28, 77, 94, 34, 3, 86, 39, 42, 22, 2, 90, 1, 4, 51, 6, 105, 17, 13, 41, 19, 74, 68, 48, 69, 30, 10, 91, 97, 92, 114, 43, 81, 89, 7, 5, 115, 31, 75, 113, 107, 12, 20, 104, 15, 100, 106, 40, 62, 73, 109, 87, 38, 50, 83, 11, 61, 112, 24, 116, 53, 8, 47, 21, 84, 18, 63, 35, 33, 27, 9, 108, 85, 79, 57, 59, 82, 96, 78, 95, 58, 102, 14, 37, 110, 49, 46, 45], 0]"
Tempo de execução,1443.79
